user_id,product_id,purchase_date,quantity,price_paid_per_unit,total_price_paid,discount_percent,product_diet_type,user_diet_type
U0061,P0407,2025-06-19,1,384.28,384.28,0,yellow,yellow
U0123,P0073,2025-05-27,3,236.53,709.59,40,green,yellow
U0296,P0295,2025-06-20,3,167.47,502.41,40,red,red
U0043,P0411,2025-06-27,2,74.12,148.24,30,green,green
U0289,P0360,2025-05-31,1,397.67,397.67,10,yellow,red
U0071,P0035,2025-06-25,1,204.29,204.29,30,green,red
U0130,P0217,2025-05-28,3,58.48,175.44,40,green,red
U0213,P0306,2025-05-05,2,163.15,326.3,40,green,green
U0274,P0167,2025-06-27,3,158.52,475.56,40,green,green
U0275,P0041,2025-05-02,2,117.38,234.76,30,green,green
U0064,P0114,2025-06-07,1,278.68,278.68,20,green,green
U0107,P0102,2025-06-24,3,299.88,899.64,10,red,red
U0209,P0299,2025-06-11,2,83.94,167.88,40,green,green
U0032,P0281,2025-05-11,2,346.43,692.86,0,green,green
U0202,P0452,2025-05-10,2,292.08,584.16,20,green,green
U0240,P0258,2025-06-12,1,75.98,75.98,20,green,red
U0107,P0349,2025-05-30,2,167.14,334.28,40,yellow,red
U0274,P0475,2025-06-25,1,233.67,233.67,30,green,green
U0249,P0258,2025-06-02,3,75.98,227.94,20,green,yellow
U0073,P0287,2025-05-15,1,206.57,206.57,30,green,yellow
U0125,P0164,2025-06-26,3,233.98,701.94,40,green,green
U0036,P0313,2025-05-21,1,174.27,174.27,20,green,green
U0293,P0304,2025-06-09,3,112.29,336.87,30,red,red
U0062,P0097,2025-06-16,2,72.35,144.7,10,yellow,red
U0080,P0489,2025-06-27,2,159.82,319.64,30,green,yellow
U0296,P0109,2025-06-09,1,239.14,239.14,30,red,red
U0221,P0048,2025-06-26,1,246.05,246.05,20,green,green
U0115,P0211,2025-06-20,1,211.57,211.57,40,green,green
U0098,P0081,2025-06-27,3,277.13,831.39,10,green,yellow
U0077,P0325,2025-06-17,2,203.38,406.76,50,green,green
U0252,P0490,2025-06-21,1,339.64,339.64,0,green,red
U0292,P0283,2025-06-18,2,219.93,439.86,10,yellow,yellow
U0287,P0323,2025-06-19,1,259.83,259.83,20,green,yellow
U0204,P0135,2025-05-26,1,49.56,49.56,50,green,green
U0239,P0235,2025-05-13,1,161.38,161.38,50,red,red
U0191,P0275,2025-05-12,3,265.49,796.47,0,yellow,red
U0062,P0312,2025-06-24,3,289.9,869.7,30,red,red
U0202,P0447,2025-06-25,2,339.51,679.02,20,green,green
U0297,P0135,2025-05-20,1,49.56,49.56,50,green,yellow
U0057,P0470,2025-06-19,3,315.28,945.84,20,green,yellow
U0075,P0265,2025-06-21,2,58.11,116.22,30,green,yellow
U0040,P0322,2025-06-18,2,406.68,813.36,10,green,red
U0144,P0338,2025-06-24,2,102.98,205.96,40,red,red
U0204,P0140,2025-06-26,2,406.15,812.3,0,green,green
U0156,P0283,2025-06-20,1,219.93,219.93,10,yellow,red
U0191,P0470,2025-06-05,1,315.28,315.28,20,green,red
U0288,P0152,2025-06-25,3,296.35,889.05,0,green,green
U0020,P0120,2025-06-26,1,349.8,349.8,30,green,red
U0110,P0181,2025-06-05,3,115.28,345.84,50,yellow,red
U0121,P0423,2025-06-05,3,454.14,1362.42,0,green,green
U0100,P0147,2025-06-22,1,494.29,494.29,0,green,red
U0135,P0464,2025-06-09,2,186.95,373.9,50,green,red
U0024,P0116,2025-05-16,2,63.31,126.62,10,green,yellow
U0119,P0091,2025-06-21,1,92.9,92.9,50,yellow,yellow
U0054,P0255,2025-06-13,1,148.24,148.24,10,green,green
U0287,P0345,2025-06-18,1,171.22,171.22,20,yellow,yellow
U0285,P0159,2025-06-26,1,266.08,266.08,10,yellow,red
U0124,P0406,2025-05-16,2,239.0,478.0,0,green,green
U0049,P0322,2025-06-01,1,406.68,406.68,10,green,green
U0130,P0106,2025-06-24,2,129.22,258.44,50,red,red
U0132,P0069,2025-06-26,3,247.97,743.91,40,green,yellow
U0125,P0050,2025-06-11,2,186.58,373.16,50,green,green
U0028,P0074,2025-06-25,3,56.1,168.3,30,green,red
U0145,P0395,2025-06-12,3,270.01,810.03,40,red,red
U0068,P0426,2025-06-15,3,272.26,816.78,40,green,green
U0155,P0031,2025-05-24,3,327.73,983.19,0,green,green
U0228,P0480,2025-06-02,3,327.61,982.83,20,green,green
U0243,P0328,2025-06-14,2,39.35,78.7,40,green,green
U0118,P0120,2025-06-21,1,349.8,349.8,30,green,red
U0215,P0471,2025-06-20,3,292.35,877.05,0,green,red
U0170,P0311,2025-06-28,2,168.47,336.94,20,yellow,red
U0121,P0430,2025-06-24,1,325.74,325.74,20,green,green
U0209,P0082,2025-06-26,3,30.85,92.55,40,green,green
U0052,P0149,2025-06-06,2,238.78,477.56,30,green,yellow
U0244,P0137,2025-06-08,1,168.92,168.92,30,green,green
U0036,P0031,2025-06-01,2,327.73,655.46,0,green,green
U0238,P0131,2025-06-05,3,333.82,1001.46,20,green,green
U0036,P0179,2025-06-27,3,225.43,676.29,50,green,green
U0112,P0169,2025-05-24,2,310.06,620.12,20,green,yellow
U0244,P0299,2025-05-24,2,83.94,167.88,40,green,green
U0146,P0451,2025-06-19,3,242.59,727.77,40,red,red
U0290,P0404,2025-05-04,2,310.93,621.86,30,green,green
U0056,P0069,2025-06-17,1,247.97,247.97,40,green,green
U0209,P0464,2025-06-19,1,186.95,186.95,50,green,green
U0063,P0035,2025-06-16,2,204.29,408.58,30,green,green
U0024,P0363,2025-05-16,3,394.31,1182.93,10,yellow,yellow
U0275,P0074,2025-06-25,3,56.1,168.3,30,green,green
U0002,P0382,2025-05-13,1,61.49,61.49,0,green,green
U0297,P0423,2025-06-27,1,454.14,454.14,0,green,yellow
U0022,P0439,2025-06-28,3,185.5,556.5,40,red,red
U0048,P0078,2025-06-01,3,35.42,106.26,40,green,yellow
U0143,P0108,2025-06-25,1,235.74,235.74,0,green,green
U0235,P0460,2025-06-21,2,188.45,376.9,40,green,red
U0174,P0036,2025-06-20,1,86.94,86.94,10,green,green
U0028,P0027,2025-06-13,1,248.45,248.45,40,red,red
U0153,P0449,2025-06-11,1,260.7,260.7,10,green,green
U0005,P0070,2025-05-31,1,84.41,84.41,10,red,red
U0283,P0437,2025-06-21,2,321.97,643.94,10,green,green
U0150,P0380,2025-06-26,2,283.57,567.14,30,red,red
U0155,P0377,2025-05-18,1,45.7,45.7,20,green,green
U0144,P0139,2025-06-13,3,319.5,958.5,30,green,red
U0229,P0220,2025-06-14,3,316.49,949.47,20,red,red
U0165,P0175,2025-06-05,3,45.86,137.58,20,green,green
U0090,P0206,2025-06-21,2,178.51,357.02,0,yellow,red
U0216,P0491,2025-06-18,2,253.64,507.28,40,green,red
U0159,P0129,2025-06-21,3,259.18,777.54,0,red,red
U0149,P0154,2025-05-18,1,127.48,127.48,50,green,yellow
U0249,P0065,2025-06-19,3,241.34,724.02,30,yellow,yellow
U0288,P0087,2025-05-08,3,164.7,494.1,20,green,green
U0141,P0223,2025-06-26,2,288.82,577.64,20,green,red
U0197,P0006,2025-06-09,1,184.06,184.06,0,green,green
U0041,P0143,2025-06-16,2,279.78,559.56,20,red,red
U0153,P0093,2025-06-19,2,157.54,315.08,20,green,green
U0092,P0463,2025-05-20,2,371.21,742.42,0,yellow,red
U0254,P0081,2025-06-27,3,277.13,831.39,10,green,green
U0135,P0361,2025-06-25,2,258.48,516.96,30,yellow,red
U0230,P0473,2025-06-26,2,323.03,646.06,30,yellow,yellow
U0245,P0006,2025-06-05,1,184.06,184.06,0,green,red
U0132,P0242,2025-05-30,2,244.59,489.18,0,green,yellow
U0252,P0289,2025-06-21,2,264.18,528.36,0,red,red
U0284,P0397,2025-05-17,1,248.44,248.44,40,green,red
U0149,P0273,2025-06-25,1,241.87,241.87,40,green,yellow
U0172,P0081,2025-06-17,2,277.13,554.26,10,green,green
U0146,P0142,2025-05-19,3,79.44,238.32,10,green,red
U0054,P0011,2025-06-14,3,393.32,1179.96,0,green,green
U0223,P0068,2025-06-24,1,105.08,105.08,10,green,yellow
U0227,P0000,2025-06-28,3,248.58,745.74,50,red,red
U0194,P0104,2025-05-02,3,75.46,226.38,50,green,green
U0062,P0167,2025-05-29,2,158.52,317.04,40,green,red
U0134,P0142,2025-05-17,2,79.44,158.88,10,green,green
U0265,P0188,2025-06-25,3,345.77,1037.31,30,green,green
U0201,P0346,2025-06-20,3,126.83,380.49,0,green,red
U0106,P0219,2025-06-08,3,243.75,731.25,50,green,red
U0212,P0265,2025-05-28,3,58.11,174.33,30,green,green
U0095,P0177,2025-06-23,3,189.15,567.45,40,red,red
U0211,P0016,2025-06-28,2,312.57,625.14,20,green,green
U0059,P0452,2025-05-10,2,292.08,584.16,20,green,yellow
U0152,P0324,2025-06-01,2,41.47,82.94,30,yellow,red
U0038,P0400,2025-06-23,2,38.96,77.92,30,green,green
U0227,P0284,2025-06-27,1,35.65,35.65,50,yellow,red
U0171,P0417,2025-06-21,1,161.46,161.46,50,green,red
U0262,P0256,2025-06-28,3,241.01,723.03,20,green,yellow
U0280,P0406,2025-06-05,3,239.0,717.0,0,green,green
U0182,P0187,2025-06-27,1,30.74,30.74,40,green,green
U0279,P0411,2025-06-27,1,74.12,74.12,30,green,green
U0027,P0095,2025-06-23,2,123.72,247.44,30,green,green
U0265,P0161,2025-06-27,2,81.39,162.78,50,green,green
U0013,P0131,2025-06-05,1,333.82,333.82,20,green,green
U0213,P0263,2025-06-05,1,168.95,168.95,50,green,green
U0120,P0124,2025-06-22,1,66.25,66.25,0,green,green
U0065,P0414,2025-06-26,2,255.74,511.48,20,green,red
U0225,P0053,2025-06-25,2,144.01,288.02,50,green,green
U0127,P0247,2025-06-11,2,162.83,325.66,40,green,green
U0275,P0242,2025-05-26,3,244.59,733.77,0,green,green
U0061,P0188,2025-05-27,1,345.77,345.77,30,green,yellow
U0202,P0265,2025-06-26,1,58.11,58.11,30,green,green
U0093,P0403,2025-06-25,1,133.97,133.97,30,green,green
U0060,P0331,2025-06-20,1,140.25,140.25,20,red,red
U0052,P0051,2025-06-03,2,481.03,962.06,0,yellow,yellow
U0268,P0473,2025-06-26,1,323.03,323.03,30,yellow,red
U0063,P0493,2025-06-13,2,394.25,788.5,0,green,green
U0224,P0349,2025-06-26,3,167.14,501.42,40,yellow,red
U0133,P0364,2025-05-27,2,302.31,604.62,0,yellow,yellow
U0203,P0402,2025-06-16,3,281.92,845.76,40,green,green
U0225,P0179,2025-06-25,3,225.43,676.29,50,green,green
U0185,P0114,2025-05-28,2,278.68,557.36,20,green,yellow
U0217,P0165,2025-06-03,1,341.35,341.35,0,green,red
U0033,P0313,2025-05-28,3,174.27,522.81,20,green,green
U0141,P0213,2025-06-11,3,103.82,311.46,20,red,red
U0227,P0194,2025-05-30,1,247.23,247.23,10,red,red
U0176,P0219,2025-06-10,2,243.75,487.5,50,green,green
U0122,P0356,2025-06-17,3,376.79,1130.37,20,red,red
U0191,P0475,2025-06-25,2,233.67,467.34,30,green,red
U0285,P0247,2025-06-17,2,162.83,325.66,40,green,red
U0272,P0025,2025-06-15,1,77.32,77.32,30,yellow,yellow
U0290,P0314,2025-06-26,1,78.34,78.34,50,green,green
U0264,P0073,2025-06-28,2,236.53,473.06,40,green,red
U0034,P0329,2025-06-08,1,262.02,262.02,40,green,green
U0169,P0235,2025-05-18,3,161.38,484.14,50,red,red
U0071,P0344,2025-06-27,1,460.25,460.25,0,red,red
U0008,P0261,2025-05-20,2,344.22,688.44,0,yellow,red
U0055,P0300,2025-06-26,3,154.57,463.71,0,green,green
U0086,P0277,2025-06-28,1,257.09,257.09,40,green,green
U0167,P0277,2025-06-27,3,257.09,771.27,40,green,green
U0067,P0334,2025-06-09,3,79.9,239.7,20,red,red
U0159,P0298,2025-05-27,1,361.91,361.91,10,green,red
U0298,P0095,2025-06-21,3,123.72,371.16,30,green,red
U0190,P0444,2025-06-16,1,443.4,443.4,0,green,yellow
U0289,P0043,2025-05-14,3,133.13,399.39,20,green,red
U0059,P0156,2025-05-26,2,157.26,314.52,10,yellow,yellow
U0210,P0491,2025-06-09,3,253.64,760.92,40,green,red
U0076,P0415,2025-06-28,2,205.99,411.98,0,green,green
U0272,P0110,2025-06-25,2,260.15,520.3,30,green,yellow
U0089,P0166,2025-06-17,2,242.07,484.14,50,green,green
U0276,P0041,2025-05-06,2,117.38,234.76,30,green,green
U0028,P0349,2025-06-06,3,167.14,501.42,40,yellow,red
U0161,P0153,2025-06-24,3,214.86,644.58,50,green,yellow
U0078,P0359,2025-06-07,3,329.73,989.19,10,red,red
U0204,P0404,2025-06-14,2,310.93,621.86,30,green,green
U0160,P0275,2025-05-30,2,265.49,530.98,0,yellow,red
U0182,P0448,2025-06-28,3,222.35,667.05,50,green,green
U0012,P0499,2025-06-25,1,354.69,354.69,0,green,green
U0058,P0458,2025-06-03,1,205.1,205.1,40,green,yellow
U0050,P0037,2025-06-28,1,64.73,64.73,30,green,yellow
U0133,P0068,2025-06-26,2,105.08,210.16,10,green,yellow
U0193,P0419,2025-06-12,1,326.96,326.96,10,green,red
U0221,P0196,2025-06-10,3,151.43,454.29,40,green,green
U0288,P0167,2025-06-28,1,158.52,158.52,40,green,green
U0012,P0427,2025-05-21,3,129.48,388.44,50,green,green
U0165,P0268,2025-05-20,3,489.46,1468.38,0,green,green
U0022,P0346,2025-06-23,3,126.83,380.49,0,green,red
U0183,P0168,2025-06-28,2,92.96,185.92,50,green,red
U0198,P0293,2025-06-21,2,63.64,127.28,0,green,green
U0057,P0315,2025-05-30,1,340.4,340.4,30,green,yellow
U0148,P0119,2025-06-04,1,117.1,117.1,30,green,yellow
U0167,P0258,2025-06-16,2,75.98,151.96,20,green,green
U0148,P0171,2025-06-14,1,215.3,215.3,30,green,yellow
U0086,P0166,2025-05-29,3,242.07,726.21,50,green,green
U0269,P0398,2025-06-26,1,132.73,132.73,40,yellow,yellow
U0202,P0479,2025-06-28,1,149.62,149.62,20,green,green
U0223,P0403,2025-05-26,3,133.97,401.91,30,green,yellow
U0177,P0412,2025-06-12,3,465.5,1396.5,0,yellow,red
U0264,P0314,2025-06-18,1,78.34,78.34,50,green,red
U0268,P0386,2025-05-23,1,193.72,193.72,20,yellow,red
U0071,P0192,2025-06-03,1,320.75,320.75,20,red,red
U0250,P0349,2025-05-30,2,167.14,334.28,40,yellow,red
U0063,P0114,2025-06-07,2,278.68,557.36,20,green,green
U0257,P0404,2025-05-18,1,310.93,310.93,30,green,yellow
U0170,P0328,2025-06-08,1,39.35,39.35,40,green,red
U0111,P0499,2025-06-26,3,354.69,1064.07,0,green,green
U0275,P0030,2025-05-22,1,182.31,182.31,30,green,green
U0250,P0320,2025-05-16,3,196.22,588.66,0,red,red
U0134,P0039,2025-06-11,1,139.15,139.15,20,green,green
U0180,P0323,2025-06-26,2,259.83,519.66,20,green,green
U0049,P0490,2025-06-23,2,339.64,679.28,0,green,green
U0060,P0193,2025-06-17,1,238.31,238.31,30,red,red
U0218,P0128,2025-06-17,3,167.44,502.32,50,green,green
U0262,P0151,2025-06-14,3,120.46,361.38,50,yellow,yellow
U0054,P0280,2025-06-02,3,307.25,921.75,0,green,green
U0057,P0322,2025-06-13,1,406.68,406.68,10,green,yellow
U0053,P0052,2025-06-05,2,180.63,361.26,40,red,red
U0208,P0072,2025-05-26,3,229.3,687.9,40,green,red
U0218,P0476,2025-05-13,2,309.38,618.76,0,green,green
U0262,P0183,2025-06-19,1,240.11,240.11,50,yellow,yellow
U0051,P0087,2025-05-05,3,164.7,494.1,20,green,yellow
U0258,P0082,2025-05-31,3,30.85,92.55,40,green,green
U0139,P0476,2025-05-24,2,309.38,618.76,0,green,green
U0280,P0198,2025-06-16,3,278.39,835.17,0,green,green
U0126,P0469,2025-06-19,2,332.57,665.14,30,green,yellow
U0165,P0214,2025-06-09,2,327.11,654.22,30,green,green
U0175,P0197,2025-06-09,2,357.58,715.16,20,yellow,red
U0058,P0300,2025-06-27,3,154.57,463.71,0,green,yellow
U0251,P0424,2025-06-13,1,158.22,158.22,20,green,red
U0299,P0268,2025-05-26,1,489.46,489.46,0,green,yellow
U0241,P0437,2025-06-20,1,321.97,321.97,10,green,yellow
U0036,P0149,2025-06-08,3,238.78,716.34,30,green,green
U0236,P0325,2025-06-16,1,203.38,203.38,50,green,green
U0210,P0295,2025-05-26,3,167.47,502.41,40,red,red
U0242,P0444,2025-06-15,2,443.4,886.8,0,green,yellow
U0160,P0016,2025-06-25,3,312.57,937.71,20,green,red
U0107,P0318,2025-06-25,3,104.37,313.11,50,red,red
U0052,P0254,2025-06-28,1,105.25,105.25,50,green,yellow
U0101,P0319,2025-06-22,1,135.45,135.45,0,green,red
U0219,P0159,2025-06-27,1,266.08,266.08,10,yellow,yellow
U0249,P0419,2025-06-16,1,326.96,326.96,10,green,yellow
U0267,P0098,2025-06-27,3,145.02,435.06,0,green,red
U0265,P0098,2025-06-26,2,145.02,290.04,0,green,green
U0254,P0254,2025-05-27,1,105.25,105.25,50,green,green
U0076,P0322,2025-05-26,2,406.68,813.36,10,green,green
U0033,P0415,2025-06-18,3,205.99,617.97,0,green,green
U0064,P0119,2025-06-21,1,117.1,117.1,30,green,green
U0000,P0493,2025-06-28,3,394.25,1182.75,0,green,green
U0133,P0064,2025-05-22,3,357.34,1072.02,20,yellow,yellow
U0269,P0170,2025-05-17,2,50.68,101.36,50,yellow,yellow
U0214,P0283,2025-06-18,1,219.93,219.93,10,yellow,yellow
U0057,P0375,2025-06-23,1,215.23,215.23,40,yellow,yellow
U0218,P0383,2025-06-17,2,334.31,668.62,20,green,green
U0043,P0114,2025-06-07,1,278.68,278.68,20,green,green
U0001,P0069,2025-06-20,2,247.97,495.94,40,green,green
U0175,P0193,2025-06-26,1,238.31,238.31,30,red,red
U0051,P0072,2025-05-28,2,229.3,458.6,40,green,yellow
U0031,P0279,2025-06-21,2,261.23,522.46,20,red,red
U0002,P0376,2025-06-20,1,479.94,479.94,0,green,green
U0184,P0410,2025-06-28,3,139.93,419.79,50,green,red
U0098,P0367,2025-06-12,2,121.22,242.44,20,green,yellow
U0292,P0414,2025-06-21,1,255.74,255.74,20,green,yellow
U0034,P0140,2025-06-27,1,406.15,406.15,0,green,green
U0145,P0178,2025-06-28,2,345.84,691.68,30,red,red
U0227,P0482,2025-05-17,1,252.38,252.38,30,green,red
U0151,P0310,2025-05-25,1,246.54,246.54,20,yellow,red
U0046,P0195,2025-06-26,2,106.57,213.14,40,green,green
U0194,P0080,2025-05-27,3,316.96,950.88,30,green,green
U0266,P0275,2025-06-13,3,265.49,796.47,0,yellow,yellow
U0008,P0070,2025-05-15,3,84.41,253.23,10,red,red
U0146,P0405,2025-06-22,3,125.38,376.14,50,red,red
U0266,P0453,2025-06-28,3,93.37,280.11,30,yellow,yellow
U0170,P0256,2025-06-27,3,241.01,723.03,20,green,red
U0132,P0406,2025-05-16,1,239.0,239.0,0,green,yellow
U0215,P0468,2025-05-25,3,175.98,527.94,20,green,red
U0222,P0315,2025-06-27,3,340.4,1021.2,30,green,green
U0178,P0263,2025-06-05,1,168.95,168.95,50,green,red
U0273,P0263,2025-06-16,1,168.95,168.95,50,green,green
U0157,P0478,2025-06-28,3,169.69,509.07,30,green,red
U0192,P0022,2025-06-19,3,303.04,909.12,10,red,red
U0269,P0330,2025-06-27,1,153.42,153.42,50,yellow,yellow
U0007,P0268,2025-06-02,1,489.46,489.46,0,green,yellow
U0156,P0392,2025-05-22,1,124.88,124.88,40,red,red
U0008,P0367,2025-06-14,1,121.22,121.22,20,green,red
U0137,P0138,2025-06-18,3,212.0,636.0,10,green,yellow
U0207,P0122,2025-06-18,1,113.14,113.14,10,yellow,red
U0017,P0128,2025-06-26,1,167.44,167.44,50,green,green
U0174,P0164,2025-06-19,1,233.98,233.98,40,green,green
U0240,P0315,2025-05-24,2,340.4,680.8,30,green,red
U0038,P0072,2025-05-29,2,229.3,458.6,40,green,green
U0112,P0032,2025-06-13,2,31.51,63.02,40,green,yellow
U0271,P0093,2025-06-18,2,157.54,315.08,20,green,red
U0286,P0097,2025-06-22,1,72.35,72.35,10,yellow,yellow
U0003,P0383,2025-06-18,2,334.31,668.62,20,green,yellow
U0046,P0035,2025-06-11,2,204.29,408.58,30,green,green
U0035,P0062,2025-06-06,2,277.32,554.64,10,yellow,yellow
U0083,P0048,2025-05-18,1,246.05,246.05,20,green,yellow
U0209,P0055,2025-05-31,3,441.4,1324.2,0,green,green
U0128,P0427,2025-05-14,1,129.48,129.48,50,green,green
U0264,P0039,2025-06-11,1,139.15,139.15,20,green,red
U0228,P0073,2025-06-14,1,236.53,236.53,40,green,green
U0174,P0231,2025-06-24,1,294.79,294.79,40,green,green
U0117,P0342,2025-06-18,2,165.93,331.86,0,yellow,yellow
U0160,P0457,2025-06-25,1,241.32,241.32,0,yellow,red
U0129,P0373,2025-06-20,1,56.62,56.62,50,red,red
U0038,P0410,2025-06-25,1,139.93,139.93,50,green,green
U0090,P0078,2025-06-22,2,35.42,70.84,40,green,red
U0007,P0476,2025-05-23,3,309.38,928.14,0,green,yellow
U0180,P0498,2025-05-15,1,364.3,364.3,0,green,green
U0209,P0419,2025-06-27,1,326.96,326.96,10,green,green
U0242,P0398,2025-05-31,2,132.73,265.46,40,yellow,yellow
U0003,P0264,2025-06-23,1,307.1,307.1,10,green,yellow
U0033,P0298,2025-06-10,2,361.91,723.82,10,green,green
U0263,P0032,2025-06-23,2,31.51,63.02,40,green,red
U0098,P0375,2025-06-25,3,215.23,645.69,40,yellow,yellow
U0209,P0140,2025-06-15,3,406.15,1218.45,0,green,green
U0197,P0367,2025-06-22,1,121.22,121.22,20,green,green
U0253,P0072,2025-05-15,2,229.3,458.6,40,green,green
U0000,P0487,2025-06-20,2,181.96,363.92,0,green,green
U0196,P0182,2025-06-20,2,66.3,132.6,30,red,red
U0110,P0416,2025-06-27,2,60.89,121.78,0,yellow,red
U0251,P0483,2025-06-14,1,57.33,57.33,0,red,red
U0155,P0147,2025-06-24,2,494.29,988.58,0,green,green
U0290,P0055,2025-05-31,3,441.4,1324.2,0,green,green
U0150,P0260,2025-06-28,1,83.56,83.56,30,red,red
U0018,P0082,2025-06-05,2,30.85,61.7,40,green,green
U0054,P0154,2025-06-28,1,127.48,127.48,50,green,green
U0167,P0044,2025-06-10,1,96.24,96.24,20,green,green
U0115,P0168,2025-06-24,2,92.96,185.92,50,green,green
U0171,P0464,2025-06-08,3,186.95,560.85,50,green,red
U0061,P0277,2025-06-27,1,257.09,257.09,40,green,yellow
U0081,P0116,2025-05-10,2,63.31,126.62,10,green,yellow
U0235,P0376,2025-06-10,2,479.94,959.88,0,green,red
U0211,P0394,2025-05-31,3,26.84,80.52,50,green,green
U0100,P0116,2025-05-08,1,63.31,63.31,10,green,red
U0080,P0345,2025-06-13,3,171.22,513.66,20,yellow,yellow
U0275,P0449,2025-06-21,3,260.7,782.1,10,green,green
U0214,P0205,2025-05-05,3,221.2,663.6,10,yellow,yellow
U0036,P0300,2025-06-20,3,154.57,463.71,0,green,green
U0010,P0406,2025-06-09,3,239.0,717.0,0,green,green
U0157,P0241,2025-06-28,2,146.06,292.12,50,yellow,red
U0185,P0171,2025-06-13,2,215.3,430.6,30,green,yellow
U0049,P0202,2025-06-18,2,157.68,315.36,50,green,green
U0192,P0469,2025-06-12,2,332.57,665.14,30,green,red
U0193,P0209,2025-06-23,1,115.46,115.46,0,red,red
U0226,P0171,2025-06-04,1,215.3,215.3,30,green,red
U0234,P0263,2025-06-03,2,168.95,337.9,50,green,green
U0239,P0171,2025-06-14,3,215.3,645.9,30,green,red
U0213,P0264,2025-06-24,1,307.1,307.1,10,green,green
U0277,P0402,2025-06-11,3,281.92,845.76,40,green,red
U0059,P0035,2025-06-18,3,204.29,612.87,30,green,yellow
U0013,P0255,2025-06-14,3,148.24,444.72,10,green,green
U0084,P0002,2025-06-05,1,103.96,103.96,40,yellow,red
U0141,P0353,2025-06-22,1,111.92,111.92,40,red,red
U0102,P0346,2025-06-23,2,126.83,253.66,0,green,red
U0262,P0264,2025-06-27,1,307.1,307.1,10,green,yellow
U0267,P0425,2025-06-16,1,135.44,135.44,30,yellow,red
U0076,P0153,2025-06-07,3,214.86,644.58,50,green,green
U0201,P0235,2025-05-16,3,161.38,484.14,50,red,red
U0266,P0374,2025-06-17,2,151.37,302.74,50,green,yellow
U0023,P0425,2025-05-21,2,135.44,270.88,30,yellow,yellow
U0143,P0165,2025-06-13,2,341.35,682.7,0,green,green
U0286,P0313,2025-05-27,1,174.27,174.27,20,green,yellow
U0025,P0142,2025-06-26,2,79.44,158.88,10,green,green
U0156,P0102,2025-06-20,1,299.88,299.88,10,red,red
U0200,P0461,2025-05-18,1,269.92,269.92,20,red,red
U0083,P0449,2025-06-22,1,260.7,260.7,10,green,yellow
U0124,P0417,2025-06-22,2,161.46,322.92,50,green,green
U0187,P0031,2025-05-20,1,327.73,327.73,0,green,yellow
U0238,P0075,2025-06-23,2,212.94,425.88,50,green,green
U0080,P0158,2025-05-28,2,220.54,441.08,40,green,yellow
U0158,P0469,2025-06-16,1,332.57,332.57,30,green,red
U0154,P0162,2025-06-16,2,202.16,404.32,50,green,yellow
U0024,P0162,2025-06-20,3,202.16,606.48,50,green,yellow
U0109,P0031,2025-05-23,3,327.73,983.19,0,green,green
U0047,P0055,2025-06-06,1,441.4,441.4,0,green,red
U0191,P0236,2025-06-16,1,76.88,76.88,50,yellow,red
U0021,P0169,2025-05-21,2,310.06,620.12,20,green,red
U0243,P0325,2025-06-18,3,203.38,610.14,50,green,green
U0080,P0323,2025-06-21,2,259.83,519.66,20,green,yellow
U0086,P0154,2025-06-28,2,127.48,254.96,50,green,green
U0154,P0195,2025-06-25,3,106.57,319.71,40,green,yellow
U0116,P0255,2025-05-14,2,148.24,296.48,10,green,green
U0018,P0269,2025-05-30,2,348.58,697.16,20,green,green
U0271,P0191,2025-06-09,3,170.52,511.56,0,green,red
U0113,P0065,2025-06-13,1,241.34,241.34,30,yellow,red
U0137,P0168,2025-06-22,3,92.96,278.88,50,green,yellow
U0006,P0076,2025-06-13,3,119.22,357.66,0,yellow,red
U0020,P0058,2025-06-27,3,283.64,850.92,30,green,red
U0290,P0072,2025-05-22,3,229.3,687.9,40,green,green
U0195,P0184,2025-06-16,2,222.97,445.94,50,yellow,yellow
U0222,P0264,2025-06-28,2,307.1,614.2,10,green,green
U0194,P0255,2025-06-22,3,148.24,444.72,10,green,green
